Ativo;Data;Hora;Abertura;Máximo;Mínimo;Fechamento;Volume;Quantidade
WINZ25;22/10/2025;13:20:00;147.640;147.670;147.585;147.655;2.486.616.378,00;84.219
WINZ25;22/10/2025;13:15:00;147.705;147.765;147.640;147.645;2.679.993.182,00;90.720
WINZ25;22/10/2025;13:10:00;147.705;147.780;147.630;147.710;3.459.157.752,00;117.094
WINZ25;22/10/2025;13:05:00;147.650;147.730;147.630;147.700;2.528.014.268,00;85.593
WINZ25;22/10/2025;13:00:00;147.620;147.665;147.485;147.655;4.258.941.338,00;144.294
WINZ25;22/10/2025;12:55:00;147.670;147.775;147.605;147.615;3.841.693.119,00;130.066
WINZ25;22/10/2025;12:50:00;147.570;147.695;147.525;147.670;3.853.916.216,00;130.541
WINZ25;22/10/2025;12:45:00;147.755;147.780;147.565;147.565;4.343.608.497,00;147.063
WINZ25;22/10/2025;12:40:00;147.795;147.840;147.730;147.755;3.116.618.351,00;105.443
WINZ25;22/10/2025;12:35:00;147.775;147.945;147.745;147.795;6.938.589.643,00;234.654
WINZ25;22/10/2025;12:30:00;147.595;147.810;147.570;147.775;4.892.315.329,00;165.612
WINZ25;22/10/2025;12:25:00;147.530;147.700;147.515;147.600;4.976.053.730,00;168.558
WINZ25;22/10/2025;12:20:00;147.560;147.620;147.395;147.535;5.497.864.103,00;186.379
WINZ25;22/10/2025;12:15:00;147.710;147.755;147.525;147.560;4.729.129.754,00;160.181
WINZ25;22/10/2025;12:10:00;147.575;147.760;147.540;147.710;6.124.465.542,00;207.397
WINZ25;22/10/2025;12:05:00;147.560;147.740;147.530;147.580;6.505.921.838,00;220.302
WINZ25;22/10/2025;12:00:00;147.485;147.580;147.365;147.560;5.623.819.561,00;190.668
WINZ25;22/10/2025;11:55:00;147.430;147.500;147.380;147.480;3.803.220.381,00;128.973
WINZ25;22/10/2025;11:50:00;147.315;147.455;147.270;147.425;4.166.060.187,00;141.376
WINZ25;22/10/2025;11:45:00;147.260;147.345;147.150;147.310;6.867.565.234,00;233.193
WINZ25;22/10/2025;11:40:00;147.310;147.395;147.150;147.255;6.348.836.404,00;215.593
WINZ25;22/10/2025;11:35:00;147.440;147.460;147.300;147.310;5.853.283.860,00;198.567
WINZ25;22/10/2025;11:30:00;147.260;147.480;147.200;147.440;7.520.012.063,00;255.203
WINZ25;22/10/2025;11:25:00;147.520;147.625;147.245;147.255;8.675.145.373,00;294.233
WINZ25;22/10/2025;11:20:00;147.540;147.575;147.430;147.525;5.953.018.676,00;201.777
WINZ25;22/10/2025;11:15:00;147.325;147.590;147.270;147.540;8.685.366.321,00;294.558
WINZ25;22/10/2025;11:10:00;147.210;147.345;147.065;147.325;7.772.898.833,00;264.047
WINZ25;22/10/2025;11:05:00;147.265;147.390;147.190;147.215;5.988.918.160,00;203.311
WINZ25;22/10/2025;11:00:00;147.170;147.300;147.140;147.265;5.737.951.827,00;194.859
WINZ25;22/10/2025;10:55:00;147.250;147.265;147.065;147.175;7.317.885.807,00;248.684
WINZ25;22/10/2025;10:50:00;147.210;147.510;147.195;147.250;11.046.850.971,00;374.804
WINZ25;22/10/2025;10:45:00;147.000;147.255;146.980;147.215;7.837.910.609,00;266.378
WINZ25;22/10/2025;10:40:00;147.115;147.195;146.910;147.000;7.801.144.258,00;265.301
WINZ25;22/10/2025;10:35:00;147.120;147.225;146.970;147.115;10.035.178.717,00;341.113
WINZ25;22/10/2025;10:30:00;146.795;147.285;146.780;147.125;14.746.516.697,00;501.288
WINZ25;22/10/2025;10:25:00;147.035;147.070;146.755;146.800;8.634.881.086,00;293.892
WINZ25;22/10/2025;10:20:00;146.920;147.140;146.835;147.035;11.234.655.553,00;382.150
WINZ25;22/10/2025;10:15:00;147.205;147.235;146.900;146.920;11.020.557.094,00;374.602
WINZ25;22/10/2025;10:10:00;147.415;147.455;147.200;147.205;9.098.543.992,00;308.740
WINZ25;22/10/2025;10:05:00;147.340;147.435;147.285;147.420;7.782.794.552,00;264.066
WINZ25;22/10/2025;10:00:00;147.640;147.750;147.300;147.345;12.574.793.067,00;426.199
WINZ25;22/10/2025;09:55:00;147.555;147.795;147.515;147.635;9.974.586.317,00;337.720
WINZ25;22/10/2025;09:50:00;147.475;147.615;147.415;147.555;6.101.878.281,00;206.795
WINZ25;22/10/2025;09:45:00;147.320;147.490;147.300;147.470;6.083.514.924,00;206.355
WINZ25;22/10/2025;09:40:00;147.315;147.415;147.265;147.315;7.531.549.717,00;255.585
WINZ25;22/10/2025;09:35:00;147.100;147.325;147.085;147.315;6.391.498.337,00;217.095
WINZ25;22/10/2025;09:30:00;146.965;147.180;146.955;147.100;6.583.853.679,00;223.827
WINZ25;22/10/2025;09:25:00;146.855;146.995;146.825;146.965;4.454.876.981,00;151.607
WINZ25;22/10/2025;09:20:00;146.990;147.175;146.850;146.855;8.377.833.232,00;284.899
WINZ25;22/10/2025;09:15:00;146.835;147.125;146.805;146.985;9.627.709.119,00;327.578
WINZ25;22/10/2025;09:10:00;146.855;146.915;146.725;146.840;7.920.943.471,00;269.768
WINZ25;22/10/2025;09:05:00;146.665;146.945;146.565;146.855;8.648.074.631,00;294.657
WINZ25;22/10/2025;09:00:00;146.995;147.070;146.600;146.670;11.294.692.245,00;384.665
WINZ25;21/10/2025;18:20:00;147.195;147.240;147.130;147.235;996.282.959,00;33.839
WINZ25;21/10/2025;18:15:00;147.185;147.215;147.145;147.200;717.093.324,00;24.361
WINZ25;21/10/2025;18:10:00;147.085;147.230;147.060;147.185;1.235.555.531,00;41.983
WINZ25;21/10/2025;18:05:00;147.085;147.105;147.060;147.080;291.164.724,00;9.898
WINZ25;21/10/2025;18:00:00;147.075;147.100;147.030;147.085;468.009.697,00;15.912
WINZ25;21/10/2025;17:55:00;147.100;147.120;147.035;147.075;718.793.119,00;24.437
WINZ25;21/10/2025;17:50:00;147.120;147.125;147.075;147.110;488.504.028,00;16.605
WINZ25;21/10/2025;17:45:00;147.110;147.125;147.090;147.115;363.512.197,00;12.355
WINZ25;21/10/2025;17:40:00;147.090;147.115;147.055;147.115;640.473.207,00;21.773
WINZ25;21/10/2025;17:35:00;147.095;147.115;147.075;147.090;422.463.130,00;14.360
WINZ25;21/10/2025;17:30:00;147.075;147.135;147.065;147.090;1.067.606.500,00;36.289
WINZ25;21/10/2025;17:25:00;147.055;147.090;147.045;147.080;653.404.722,00;22.214
WINZ25;21/10/2025;17:20:00;147.010;147.075;147.005;147.055;697.657.966,00;23.723
WINZ25;21/10/2025;17:15:00;147.020;147.055;146.990;147.010;1.119.366.375,00;38.067
WINZ25;21/10/2025;17:10:00;146.950;147.035;146.935;147.020;1.869.837.185,00;63.603
WINZ25;21/10/2025;17:05:00;146.915;146.955;146.865;146.945;1.318.984.365,00;44.889
WINZ25;21/10/2025;17:00:00;146.895;146.950;146.890;146.920;1.279.391.272,00;43.541
WINZ25;21/10/2025;16:55:00;146.925;146.950;146.865;146.900;1.904.469.199,00;64.816
WINZ25;21/10/2025;16:50:00;146.955;146.975;146.900;146.920;1.364.451.577,00;46.432
WINZ25;21/10/2025;16:45:00;146.995;147.000;146.945;146.955;1.206.173.926,00;41.034
WINZ25;21/10/2025;16:40:00;146.915;146.995;146.905;146.990;1.573.829.372,00;53.548
WINZ25;21/10/2025;16:35:00;146.935;146.945;146.890;146.915;1.073.111.415,00;36.520
WINZ25;21/10/2025;16:30:00;146.900;146.945;146.865;146.930;1.607.362.374,00;54.709
WINZ25;21/10/2025;16:25:00;146.905;146.930;146.880;146.900;931.626.885,00;31.709
WINZ25;21/10/2025;16:20:00;146.995;146.995;146.880;146.905;2.042.170.134,00;69.500
WINZ25;21/10/2025;16:15:00;146.980;147.005;146.940;146.995;1.248.666.021,00;42.478
WINZ25;21/10/2025;16:10:00;146.940;146.980;146.905;146.980;1.635.239.611,00;55.644
WINZ25;21/10/2025;16:05:00;147.000;147.000;146.930;146.940;1.376.371.132,00;46.828
WINZ25;21/10/2025;16:00:00;146.940;147.000;146.895;147.000;2.106.963.164,00;71.694
WINZ25;21/10/2025;15:55:00;147.010;147.020;146.940;146.945;1.438.768.040,00;48.945
WINZ25;21/10/2025;15:50:00;147.030;147.045;146.980;147.010;1.230.606.540,00;41.855
WINZ25;21/10/2025;15:45:00;146.985;147.050;146.955;147.035;1.708.759.935,00;58.116
WINZ25;21/10/2025;15:40:00;146.930;147.000;146.920;146.985;1.677.025.406,00;57.057
WINZ25;21/10/2025;15:35:00;146.990;147.010;146.930;146.935;1.863.407.200,00;63.397
WINZ25;21/10/2025;15:30:00;147.040;147.095;146.985;146.995;2.284.714.725,00;77.690
WINZ25;21/10/2025;15:25:00;147.055;147.105;147.020;147.040;1.377.388.210,00;46.829
WINZ25;21/10/2025;15:20:00;147.080;147.100;147.020;147.055;1.589.276.062,00;54.034
WINZ25;21/10/2025;15:15:00;147.030;147.100;146.980;147.080;2.151.683.702,00;73.168
WINZ25;21/10/2025;15:10:00;146.990;147.055;146.960;147.030;1.887.685.947,00;64.206
WINZ25;21/10/2025;15:05:00;147.070;147.080;146.980;146.995;2.200.471.785,00;74.834
WINZ25;21/10/2025;15:00:00;147.085;147.115;147.045;147.070;1.932.173.308,00;65.686
WINZ25;21/10/2025;14:55:00;147.180;147.235;147.065;147.090;2.904.267.130,00;98.693
WINZ25;21/10/2025;14:50:00;147.170;147.225;147.075;147.185;3.991.329.958,00;135.615
WINZ25;21/10/2025;14:45:00;147.065;147.210;146.980;147.170;5.283.503.341,00;179.576
WINZ25;21/10/2025;14:40:00;147.095;147.135;147.030;147.065;2.208.006.159,00;75.063
WINZ25;21/10/2025;14:35:00;146.995;147.130;146.950;147.095;3.199.988.777,00;108.809
WINZ25;21/10/2025;14:30:00;147.020;147.035;146.935;146.990;2.389.067.126,00;81.268
WINZ25;21/10/2025;14:25:00;146.995;147.035;146.915;147.020;2.045.069.891,00;69.569
WINZ25;21/10/2025;14:20:00;146.995;147.045;146.910;146.990;3.505.479.753,00;119.255
WINZ25;21/10/2025;14:15:00;147.055;147.110;146.980;146.995;3.756.892.903,00;127.736
WINZ25;21/10/2025;14:10:00;146.990;147.090;146.950;147.055;3.387.493.220,00;115.199
WINZ25;21/10/2025;14:05:00;146.940;147.020;146.900;146.985;3.513.502.380,00;119.535
WINZ25;21/10/2025;14:00:00;146.760;146.945;146.695;146.945;4.707.774.889,00;160.335
WINZ25;21/10/2025;13:55:00;146.885;146.915;146.695;146.760;4.507.066.039,00;153.504
WINZ25;21/10/2025;13:50:00;147.060;147.070;146.765;146.885;6.653.227.657,00;226.458
WINZ25;21/10/2025;13:45:00;147.150;147.160;147.040;147.055;3.069.063.719,00;104.328
WINZ25;21/10/2025;13:40:00;147.200;147.225;147.130;147.150;1.996.680.635,00;67.831
WINZ25;21/10/2025;13:35:00;147.260;147.270;147.150;147.205;2.557.798.570,00;86.874
WINZ25;21/10/2025;13:30:00;147.145;147.270;147.135;147.255;2.158.474.298,00;73.311
WINZ25;21/10/2025;13:25:00;147.190;147.215;147.115;147.140;1.527.263.021,00;51.891
WINZ25;21/10/2025;13:20:00;147.170;147.225;147.150;147.190;1.773.741.712,00;60.253
WINZ25;21/10/2025;13:15:00;147.070;147.200;147.015;147.170;3.804.373.098,00;129.303
WINZ25;21/10/2025;13:10:00;147.185;147.190;147.040;147.070;2.516.210.371,00;85.524
WINZ25;21/10/2025;13:05:00;147.220;147.225;147.110;147.185;2.655.880.373,00;90.233
WINZ25;21/10/2025;13:00:00;147.320;147.370;146.965;147.220;9.009.783.683,00;306.102
WINZ25;21/10/2025;12:55:00;147.195;147.335;147.155;147.320;2.575.126.680,00;87.450
WINZ25;21/10/2025;12:50:00;147.225;147.270;147.170;147.195;1.767.171.444,00;60.016
WINZ25;21/10/2025;12:45:00;147.250;147.320;147.220;147.230;2.145.693.076,00;72.848
WINZ25;21/10/2025;12:40:00;147.270;147.390;147.220;147.250;4.360.573.912,00;148.014
WINZ25;21/10/2025;12:35:00;147.125;147.270;147.100;147.270;2.979.630.721,00;101.210
WINZ25;21/10/2025;12:30:00;147.240;147.255;147.050;147.120;4.456.933.522,00;151.463
WINZ25;21/10/2025;12:25:00;147.135;147.295;147.090;147.245;4.684.329.590,00;159.106
WINZ25;21/10/2025;12:20:00;147.235;147.255;147.125;147.140;4.302.186.277,00;146.153
WINZ25;21/10/2025;12:15:00;147.335;147.345;147.220;147.235;3.474.580.890,00;117.962
WINZ25;21/10/2025;12:10:00;147.400;147.550;147.325;147.330;6.539.959.168,00;221.767
WINZ25;21/10/2025;12:05:00;147.300;147.405;147.250;147.405;3.216.884.303,00;109.172
WINZ25;21/10/2025;12:00:00;147.370;147.420;147.225;147.300;4.650.592.619,00;157.836
WINZ25;21/10/2025;11:55:00;147.275;147.390;147.235;147.375;3.706.077.874,00;125.785
WINZ25;21/10/2025;11:50:00;147.335;147.340;147.125;147.275;6.155.670.662,00;209.066
WINZ25;21/10/2025;11:45:00;147.290;147.420;147.225;147.340;5.343.175.681,00;181.327
WINZ25;21/10/2025;11:40:00;147.275;147.320;147.150;147.285;5.719.151.104,00;194.225
WINZ25;21/10/2025;11:35:00;147.490;147.515;147.255;147.275;5.267.748.797,00;178.719
WINZ25;21/10/2025;11:30:00;147.525;147.565;147.370;147.495;5.648.772.789,00;191.535
WINZ25;21/10/2025;11:25:00;147.640;147.735;147.455;147.530;7.726.930.403,00;261.725
WINZ25;21/10/2025;11:20:00;147.545;147.740;147.485;147.640;6.960.067.886,00;235.747
WINZ25;21/10/2025;11:15:00;147.375;147.670;147.340;147.550;7.985.718.319,00;270.672
WINZ25;21/10/2025;11:10:00;147.195;147.380;147.195;147.375;5.126.770.430,00;174.007
WINZ25;21/10/2025;11:05:00;146.945;147.330;146.935;147.195;9.180.929.172,00;311.906
WINZ25;21/10/2025;11:00:00;147.155;147.165;146.815;146.940;7.122.833.992,00;242.352
WINZ25;21/10/2025;10:55:00;147.030;147.180;146.935;147.155;5.790.634.840,00;196.849
WINZ25;21/10/2025;10:50:00;147.050;147.215;146.895;147.030;7.960.962.244,00;270.668
WINZ25;21/10/2025;10:45:00;146.985;147.720;146.950;147.050;18.435.252.133,00;626.069
WINZ25;21/10/2025;10:40:00;146.845;147.000;146.800;146.985;8.056.701.474,00;274.246
WINZ25;21/10/2025;10:35:00;146.650;147.010;146.650;146.845;10.199.408.786,00;347.249
WINZ25;21/10/2025;10:30:00;146.875;147.025;146.645;146.650;13.871.953.628,00;472.420
WINZ25;21/10/2025;10:25:00;147.065;147.080;146.800;146.880;6.877.058.758,00;234.022
WINZ25;21/10/2025;10:20:00;146.880;147.125;146.875;147.065;6.368.793.761,00;216.595
WINZ25;21/10/2025;10:15:00;147.070;147.105;146.810;146.880;10.966.956.545,00;373.176
WINZ25;21/10/2025;10:10:00;147.035;147.140;146.885;147.065;8.731.698.851,00;296.954
WINZ25;21/10/2025;10:05:00;147.035;147.080;146.855;147.030;8.767.440.359,00;298.260
WINZ25;21/10/2025;10:00:00;146.985;147.165;146.880;147.030;11.069.105.709,00;376.416
WINZ25;21/10/2025;09:55:00;147.025;147.110;146.970;146.985;4.599.449.807,00;156.412
WINZ25;21/10/2025;09:50:00;147.135;147.220;147.005;147.020;6.067.862.624,00;206.232
WINZ25;21/10/2025;09:45:00;147.155;147.205;147.050;147.135;4.988.636.210,00;169.546
WINZ25;21/10/2025;09:40:00;147.255;147.315;147.120;147.155;5.828.382.945,00;197.969
WINZ25;21/10/2025;09:35:00;147.165;147.360;147.085;147.255;10.613.060.644,00;360.420
WINZ25;21/10/2025;09:30:00;147.555;147.590;147.145;147.160;8.886.928.338,00;301.515
WINZ25;21/10/2025;09:25:00;147.555;147.640;147.495;147.550;4.398.542.745,00;149.035
WINZ25;21/10/2025;09:20:00;147.445;147.650;147.445;147.560;6.595.859.650,00;223.496
WINZ25;21/10/2025;09:15:00;147.390;147.495;147.360;147.450;7.816.893.556,00;265.112
WINZ25;21/10/2025;09:10:00;147.250;147.395;147.170;147.390;7.748.232.422,00;263.028
WINZ25;21/10/2025;09:05:00;146.880;147.315;146.845;147.250;8.011.046.068,00;272.207
WINZ25;21/10/2025;09:00:00;147.100;147.285;146.830;146.880;9.592.833.212,00;326.186
WINZ25;20/10/2025;18:20:00;147.300;147.340;147.280;147.300;908.404.423,00;30.834
WINZ25;20/10/2025;18:15:00;147.370;147.380;147.270;147.300;1.113.222.096,00;37.779
WINZ25;20/10/2025;18:10:00;147.440;147.460;147.360;147.365;824.784.542,00;27.975
WINZ25;20/10/2025;18:05:00;147.425;147.460;147.410;147.440;340.848.610,00;11.559
WINZ25;20/10/2025;18:00:00;147.450;147.455;147.415;147.425;362.669.068,00;12.299
WINZ25;20/10/2025;17:55:00;147.425;147.480;147.405;147.445;764.675.036,00;25.932
WINZ25;20/10/2025;17:50:00;147.465;147.470;147.415;147.420;876.452.940,00;29.723
WINZ25;20/10/2025;17:45:00;147.435;147.520;147.415;147.460;1.611.804.929,00;54.646
WINZ25;20/10/2025;17:40:00;147.405;147.450;147.400;147.440;857.084.977,00;29.068
WINZ25;20/10/2025;17:35:00;147.385;147.420;147.375;147.405;505.459.812,00;17.146
WINZ25;20/10/2025;17:30:00;147.405;147.410;147.370;147.390;566.731.205,00;19.226
WINZ25;20/10/2025;17:25:00;147.415;147.425;147.385;147.410;480.979.648,00;16.315
WINZ25;20/10/2025;17:20:00;147.385;147.420;147.375;147.415;601.989.338,00;20.421
WINZ25;20/10/2025;17:15:00;147.440;147.450;147.375;147.385;1.071.556.556,00;36.346
WINZ25;20/10/2025;17:10:00;147.365;147.440;147.345;147.435;1.748.307.816,00;59.306
WINZ25;20/10/2025;17:05:00;147.425;147.430;147.350;147.365;1.781.345.868,00;60.433
WINZ25;20/10/2025;17:00:00;147.500;147.500;147.380;147.430;2.848.234.003,00;96.596
WINZ25;20/10/2025;16:55:00;147.510;147.550;147.480;147.500;2.036.875.518,00;69.042
WINZ25;20/10/2025;16:50:00;147.495;147.520;147.455;147.505;1.973.569.499,00;66.906
WINZ25;20/10/2025;16:45:00;147.520;147.550;147.485;147.495;1.523.771.302,00;51.647
WINZ25;20/10/2025;16:40:00;147.465;147.555;147.455;147.515;2.457.881.917,00;83.309
WINZ25;20/10/2025;16:35:00;147.520;147.520;147.430;147.460;2.731.351.646,00;92.611
WINZ25;20/10/2025;16:30:00;147.530;147.550;147.495;147.515;1.356.806.510,00;45.988
WINZ25;20/10/2025;16:25:00;147.520;147.550;147.495;147.530;1.356.367.605,00;45.973
WINZ25;20/10/2025;16:20:00;147.500;147.575;147.480;147.520;2.029.137.105,00;68.768
WINZ25;20/10/2025;16:15:00;147.565;147.585;147.480;147.495;2.196.059.185,00;74.434
WINZ25;20/10/2025;16:10:00;147.565;147.585;147.500;147.565;2.586.249.176,00;87.646
WINZ25;20/10/2025;16:05:00;147.600;147.615;147.540;147.565;2.199.576.065,00;74.525
WINZ25;20/10/2025;16:00:00;147.655;147.715;147.570;147.600;3.682.730.571,00;124.729
WINZ25;20/10/2025;15:55:00;147.705;147.720;147.655;147.655;1.619.050.133,00;54.811
WINZ25;20/10/2025;15:50:00;147.675;147.750;147.675;147.705;2.783.600.046,00;94.221
WINZ25;20/10/2025;15:45:00;147.650;147.695;147.605;147.675;2.458.985.214,00;83.270
WINZ25;20/10/2025;15:40:00;147.675;147.725;147.630;147.645;2.097.719.334,00;71.027
WINZ25;20/10/2025;15:35:00;147.740;147.765;147.620;147.670;2.673.569.520,00;90.514
WINZ25;20/10/2025;15:30:00;147.705;147.750;147.665;147.740;2.308.171.787,00;78.132
WINZ25;20/10/2025;15:25:00;147.755;147.755;147.675;147.710;1.459.886.490,00;49.421
WINZ25;20/10/2025;15:20:00;147.735;147.770;147.680;147.750;2.017.435.166,00;68.285
WINZ25;20/10/2025;15:15:00;147.770;147.790;147.710;147.730;1.458.984.863,00;49.373
WINZ25;20/10/2025;15:10:00;147.790;147.795;147.730;147.770;1.782.709.456,00;60.322
WINZ25;20/10/2025;15:05:00;147.690;147.790;147.650;147.790;2.808.540.553,00;95.052
WINZ25;20/10/2025;15:00:00;147.775;147.780;147.665;147.690;3.236.064.665,00;109.544
WINZ25;20/10/2025;14:55:00;147.765;147.815;147.740;147.775;1.724.008.803,00;58.332
WINZ25;20/10/2025;14:50:00;147.835;147.855;147.740;147.770;2.582.360.251,00;87.372
WINZ25;20/10/2025;14:45:00;147.790;147.885;147.760;147.835;2.826.135.306,00;95.591
WINZ25;20/10/2025;14:40:00;147.840;147.865;147.775;147.790;1.929.437.517,00;65.264
WINZ25;20/10/2025;14:35:00;147.890;147.900;147.825;147.845;1.651.759.691,00;55.856
WINZ25;20/10/2025;14:30:00;147.860;147.920;147.845;147.890;1.792.345.982,00;60.602
WINZ25;20/10/2025;14:25:00;147.920;147.935;147.850;147.860;2.231.083.052,00;75.432
WINZ25;20/10/2025;14:20:00;147.925;147.945;147.880;147.925;1.764.090.656,00;59.636
WINZ25;20/10/2025;14:15:00;147.920;147.975;147.900;147.925;2.080.145.470,00;70.305
WINZ25;20/10/2025;14:10:00;147.970;147.985;147.910;147.920;1.931.312.674,00;65.271
WINZ25;20/10/2025;14:05:00;147.905;147.995;147.885;147.965;3.380.949.005,00;114.265
WINZ25;20/10/2025;14:00:00;147.870;147.915;147.760;147.910;4.954.041.649,00;167.561
WINZ25;20/10/2025;13:55:00;147.955;147.975;147.845;147.870;3.491.927.486,00;118.048
WINZ25;20/10/2025;13:50:00;148.030;148.035;147.935;147.950;2.140.417.078,00;72.321
WINZ25;20/10/2025;13:45:00;148.115;148.120;147.975;148.030;3.889.565.886,00;131.364
WINZ25;20/10/2025;13:40:00;148.165;148.175;148.105;148.115;2.594.449.324,00;87.570
WINZ25;20/10/2025;13:35:00;148.115;148.215;148.040;148.160;4.337.143.553,00;146.401
WINZ25;20/10/2025;13:30:00;147.955;148.175;147.930;148.115;6.829.052.820,00;230.596
WINZ25;20/10/2025;13:25:00;147.870;147.970;147.860;147.960;2.290.580.657,00;77.419
WINZ25;20/10/2025;13:20:00;147.825;147.920;147.820;147.870;2.813.017.546,00;95.114
WINZ25;20/10/2025;13:15:00;147.845;147.865;147.740;147.820;3.441.053.260,00;116.411
WINZ25;20/10/2025;13:10:00;147.930;147.950;147.790;147.845;3.974.993.645,00;134.419
WINZ25;20/10/2025;13:05:00;147.900;148.045;147.860;147.930;4.289.167.777,00;144.940
WINZ25;20/10/2025;13:00:00;148.015;148.025;147.875;147.900;3.204.665.854,00;108.322
WINZ25;20/10/2025;12:55:00;148.005;148.045;147.975;148.015;2.429.902.029,00;82.084
WINZ25;20/10/2025;12:50:00;147.995;148.065;147.915;148.005;4.310.837.215,00;145.651
WINZ25;20/10/2025;12:45:00;147.945;148.065;147.935;147.995;4.702.165.443,00;158.849
WINZ25;20/10/2025;12:40:00;147.945;148.000;147.885;147.945;3.724.982.796,00;125.886
WINZ25;20/10/2025;12:35:00;147.865;147.975;147.825;147.945;3.463.631.475,00;117.077
WINZ25;20/10/2025;12:30:00;147.880;147.920;147.830;147.860;3.251.661.170,00;109.953
WINZ25;20/10/2025;12:25:00;147.895;147.960;147.865;147.875;3.471.918.209,00;117.367
WINZ25;20/10/2025;12:20:00;147.795;147.975;147.710;147.895;9.303.075.403,00;314.591
WINZ25;20/10/2025;12:15:00;147.650;147.840;147.620;147.790;6.328.974.141,00;214.198
WINZ25;20/10/2025;12:10:00;147.690;147.695;147.570;147.655;3.462.904.837,00;117.285
WINZ25;20/10/2025;12:05:00;147.660;147.695;147.520;147.685;4.807.667.519,00;162.862
WINZ25;20/10/2025;12:00:00;147.550;147.700;147.505;147.665;5.357.765.437,00;181.482
WINZ25;20/10/2025;11:55:00;147.545;147.615;147.520;147.555;2.366.410.001,00;80.178
WINZ25;20/10/2025;11:50:00;147.645;147.650;147.520;147.540;3.103.634.292,00;105.156
WINZ25;20/10/2025;11:45:00;147.595;147.660;147.550;147.645;3.891.496.351,00;131.813
WINZ25;20/10/2025;11:40:00;147.590;147.665;147.490;147.595;5.743.078.417,00;194.579
WINZ25;20/10/2025;11:35:00;147.450;147.600;147.410;147.590;4.612.666.018,00;156.354
WINZ25;20/10/2025;11:30:00;147.540;147.560;147.370;147.445;6.052.740.215,00;205.221
WINZ25;20/10/2025;11:25:00;147.495;147.635;147.490;147.540;5.233.366.651,00;177.319
WINZ25;20/10/2025;11:20:00;147.395;147.615;147.395;147.500;5.924.667.259,00;200.797
WINZ25;20/10/2025;11:15:00;147.395;147.585;147.385;147.395;6.915.009.286,00;234.429
WINZ25;20/10/2025;11:10:00;147.450;147.540;147.360;147.395;5.509.627.781,00;186.848
WINZ25;20/10/2025;11:05:00;147.490;147.535;147.300;147.455;6.580.904.293,00;223.251
